BalancePlatform,AccountHolder,BalanceAccount,Category,Type,Status,Transfer Id,Transaction Id,Psp Payment Merchant Reference,Psp Payment Psp Reference,Psp Modification Psp Reference,Psp Modification Merchant Reference,Reference,Description,Booking Date,Booking Date TimeZone,Value Date,Value Date TimeZone,Currency,Amount,Starting Balance Currency,Starting Balance,Ending Balance Currency,Ending Balance,Reserved1,Reserved2,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025D408B9RT3XLN,T025D608EC5A3796,BELLA-ITALIA-001-ORD-03-024,P025D50Q10UUG2BE,,,BELLA-ITALIA-001-ORD-03-024,Order BELLA-ITALIA-001-ORD-03-024,03/07/2024 09:37,EST,05/07/2024 00:00,EST,USD,46.28,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025DD0M7SHL62W6,T025DF0BFXJMVBUI,BELLA-ITALIA-001-ORD-03-027,P025DE0B401PE9TY,,,BELLA-ITALIA-001-ORD-03-027,Order BELLA-ITALIA-001-ORD-03-027,03/07/2024 09:47,EST,05/07/2024 00:00,EST,USD,88.06,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025CY0F6WZY9WLU,T025D00MEB5MYHQQ,BELLA-ITALIA-001-ORD-03-022,P025CZ0UWQPGM16Q,,,BELLA-ITALIA-001-ORD-03-022,Order BELLA-ITALIA-001-ORD-03-022,03/07/2024 09:58,EST,05/07/2024 00:00,EST,USD,26.59,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025BD0IGM1TMCOJ,T025BF0IIZ6R8K7H,BELLA-ITALIA-001-ORD-03-003,P025BE030ZRCTTWM,,,BELLA-ITALIA-001-ORD-03-003,Order BELLA-ITALIA-001-ORD-03-003,03/07/2024 10:34,EST,05/07/2024 00:00,EST,USD,70.7,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025CA0B6GVNQPOS,T025CC0IZWFLOR64,BELLA-ITALIA-001-ORD-03-014,P025CB0EPMK660OH,,,BELLA-ITALIA-001-ORD-03-014,Order BELLA-ITALIA-001-ORD-03-014,03/07/2024 10:37,EST,05/07/2024 00:00,EST,USD,30.07,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025CS0BFOW6H4HD,T025CU0HYQ91RQMP,BELLA-ITALIA-001-ORD-03-020,P025CT0NDX092KSZ,,,BELLA-ITALIA-001-ORD-03-020,Order BELLA-ITALIA-001-ORD-03-020,03/07/2024 10:38,EST,05/07/2024 00:00,EST,USD,21.38,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025BV0B5QGO3BV5,T025BX07IDARNUPR,BELLA-ITALIA-001-ORD-03-009,P025BW0PHHPY31F9,,,BELLA-ITALIA-001-ORD-03-009,Order BELLA-ITALIA-001-ORD-03-009,03/07/2024 11:36,EST,05/07/2024 00:00,EST,USD,91.07,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025BA086UGC7HU2,T025BC0EKS1C0VB9,BELLA-ITALIA-001-ORD-03-002,P025BB0DUEPIO18I,,,BELLA-ITALIA-001-ORD-03-002,Order BELLA-ITALIA-001-ORD-03-002,03/07/2024 12:14,EST,05/07/2024 00:00,EST,USD,78.57,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025CV0W36NY5J6W,T025CX0LIMQ7H1IA,BELLA-ITALIA-001-ORD-03-021,P025CW0YK610X258,,,BELLA-ITALIA-001-ORD-03-021,Order BELLA-ITALIA-001-ORD-03-021,03/07/2024 13:54,EST,05/07/2024 00:00,EST,USD,89.54,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025BJ094FTFL777,T025BL00LE340MPG,BELLA-ITALIA-001-ORD-03-005,P025BK0G9F62WL7V,,,BELLA-ITALIA-001-ORD-03-005,Order BELLA-ITALIA-001-ORD-03-005,03/07/2024 15:03,EST,05/07/2024 00:00,EST,USD,96.46,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025C707JKDBLPES,T025C90J21RKHW0A,BELLA-ITALIA-001-ORD-03-013,P025C80FUCYG84RT,,,BELLA-ITALIA-001-ORD-03-013,Order BELLA-ITALIA-001-ORD-03-013,03/07/2024 15:05,EST,05/07/2024 00:00,EST,USD,96.3,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025D70JIPETBAWW,T025D908XFI030WT,BELLA-ITALIA-001-ORD-03-025,P025D80HYS31ZA8L,,,BELLA-ITALIA-001-ORD-03-025,Order BELLA-ITALIA-001-ORD-03-025,03/07/2024 15:26,EST,05/07/2024 00:00,EST,USD,80.58,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025D10PD6KQ8JV6,T025D30U5DAFJK6P,BELLA-ITALIA-001-ORD-03-023,P025D20YT50CSYAX,,,BELLA-ITALIA-001-ORD-03-023,Order BELLA-ITALIA-001-ORD-03-023,03/07/2024 15:28,EST,05/07/2024 00:00,EST,USD,41.89,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025B709WJRHPZX4,T025B90WH5D9RBKA,BELLA-ITALIA-001-ORD-03-001,P025B80U3WY9OA8P,,,BELLA-ITALIA-001-ORD-03-001,Order BELLA-ITALIA-001-ORD-03-001,03/07/2024 16:07,EST,05/07/2024 00:00,EST,USD,95.66,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025DM0HIPX9X3G0,T025DO0K3C48DDQT,BELLA-ITALIA-001-ORD-03-030,P025DN0HXJG2AX6M,,,BELLA-ITALIA-001-ORD-03-030,Order BELLA-ITALIA-001-ORD-03-030,03/07/2024 16:35,EST,05/07/2024 00:00,EST,USD,43.1,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025DA0G9N8V4JVV,T025DC0WMMZLV1WI,BELLA-ITALIA-001-ORD-03-026,P025DB0M61WEM0Y8,,,BELLA-ITALIA-001-ORD-03-026,Order BELLA-ITALIA-001-ORD-03-026,03/07/2024 16:46,EST,05/07/2024 00:00,EST,USD,75.87,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025DS0SZYPGWSUG,T025DU06511VBPR6,BELLA-ITALIA-001-ORD-03-032,P025DT019HC504QC,,,BELLA-ITALIA-001-ORD-03-032,Order BELLA-ITALIA-001-ORD-03-032,03/07/2024 17:07,EST,05/07/2024 00:00,EST,USD,63.41,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025DG0O7F1T1PNK,T025DI0WACT8NKBR,BELLA-ITALIA-001-ORD-03-028,P025DH0QJN3892DS,,,BELLA-ITALIA-001-ORD-03-028,Order BELLA-ITALIA-001-ORD-03-028,03/07/2024 17:10,EST,05/07/2024 00:00,EST,USD,70.04,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025CP05O84COSYW,T025CR06OJ9WNKCZ,BELLA-ITALIA-001-ORD-03-019,P025CQ0JMQSG7QT2,,,BELLA-ITALIA-001-ORD-03-019,Order BELLA-ITALIA-001-ORD-03-019,03/07/2024 17:15,EST,05/07/2024 00:00,EST,USD,41.65,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025CG0ID6ATUA2M,T025CI08HAXL3LX4,BELLA-ITALIA-001-ORD-03-016,P025CH06EQX9PYZH,,,BELLA-ITALIA-001-ORD-03-016,Order BELLA-ITALIA-001-ORD-03-016,03/07/2024 18:04,EST,05/07/2024 00:00,EST,USD,41.55,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025BG0Q3ACHPYE5,T025BI0406T51GZC,BELLA-ITALIA-001-ORD-03-004,P025BH0H84HBY2G2,,,BELLA-ITALIA-001-ORD-03-004,Order BELLA-ITALIA-001-ORD-03-004,03/07/2024 18:34,EST,05/07/2024 00:00,EST,USD,71.09,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025BY0KUQFO07RF,T025C009RCC1DJTZ,BELLA-ITALIA-001-ORD-03-010,P025BZ0JMXFTK7PP,,,BELLA-ITALIA-001-ORD-03-010,Order BELLA-ITALIA-001-ORD-03-010,03/07/2024 18:36,EST,05/07/2024 00:00,EST,USD,55.18,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025CJ0B0W3QW64A,T025CL0L5RISZO9L,BELLA-ITALIA-001-ORD-03-017,P025CK0CCW4QE8V2,,,BELLA-ITALIA-001-ORD-03-017,Order BELLA-ITALIA-001-ORD-03-017,03/07/2024 18:41,EST,05/07/2024 00:00,EST,USD,18.82,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025DP093RI9TCB5,T025DR0BXJZBJ5RV,BELLA-ITALIA-001-ORD-03-031,P025DQ07R4R5TDLF,,,BELLA-ITALIA-001-ORD-03-031,Order BELLA-ITALIA-001-ORD-03-031,03/07/2024 20:19,EST,05/07/2024 00:00,EST,USD,82.75,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025BP0PFI57LJDR,T025BR0MKNOFCPT1,BELLA-ITALIA-001-ORD-03-007,P025BQ0MP8005B42,,,BELLA-ITALIA-001-ORD-03-007,Order BELLA-ITALIA-001-ORD-03-007,03/07/2024 21:24,EST,05/07/2024 00:00,EST,USD,31.26,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025DJ0SEESHXTFH,T025DL0JYMRUJUOP,BELLA-ITALIA-001-ORD-03-029,P025DK0A3FGM5SJ4,,,BELLA-ITALIA-001-ORD-03-029,Order BELLA-ITALIA-001-ORD-03-029,03/07/2024 21:40,EST,05/07/2024 00:00,EST,USD,51.18,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025EM0B30AX4HVX,T025EO0GV7B6EDYX,BELLA-ITALIA-001-ORD-04-010,P025EN07MJJWXHYE,,,BELLA-ITALIA-001-ORD-04-010,Order BELLA-ITALIA-001-ORD-04-010,04/07/2024 08:21,EST,06/07/2024 00:00,EST,USD,53.96,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025DV03LZYE3D9E,T025DX017WNLRMH4,BELLA-ITALIA-001-ORD-04-001,P025DW0200K0CL2G,,,BELLA-ITALIA-001-ORD-04-001,Order BELLA-ITALIA-001-ORD-04-001,04/07/2024 08:25,EST,06/07/2024 00:00,EST,USD,69,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025FP0CLFRC2A8U,T025FR0P89M1COVD,BELLA-ITALIA-001-ORD-04-021,P025FQ03C2HL0PVT,,,BELLA-ITALIA-001-ORD-04-021,Order BELLA-ITALIA-001-ORD-04-021,04/07/2024 08:51,EST,06/07/2024 00:00,EST,USD,32.78,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025G10Y0RU2FTQA,T025G303OJMOAT2U,BELLA-ITALIA-001-ORD-04-025,P025G20AYF64JJ2L,,,BELLA-ITALIA-001-ORD-04-025,Order BELLA-ITALIA-001-ORD-04-025,04/07/2024 09:20,EST,06/07/2024 00:00,EST,USD,42.74,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,refund,refunded,00259A0IYCKXKCF9,T0259C0UVUSBIBFJ,BELLA-ITALIA-001-ORD-02-005-REF,P0259B06M0SGRTVG,,,BELLA-ITALIA-001-ORD-02-005-REF,Order BELLA-ITALIA-001-ORD-02-005-REF,04/07/2024 09:24,EST,06/07/2024 09:24,EST,USD,-38.96,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025E40TRO84SWUJ,T025E60GCDMXK6QE,BELLA-ITALIA-001-ORD-04-004,P025E50T2WHBR1GD,,,BELLA-ITALIA-001-ORD-04-004,Order BELLA-ITALIA-001-ORD-04-004,04/07/2024 09:47,EST,06/07/2024 00:00,EST,USD,33.11,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025F103JQOWMV79,T025F30OCTFKIEK8,BELLA-ITALIA-001-ORD-04-015,P025F207F4D152YN,,,BELLA-ITALIA-001-ORD-04-015,Order BELLA-ITALIA-001-ORD-04-015,04/07/2024 10:00,EST,06/07/2024 00:00,EST,USD,94.07,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025EP0CS73F39QJ,T025ER0HQSJG3J31,BELLA-ITALIA-001-ORD-04-011,P025EQ0N23FLXITH,,,BELLA-ITALIA-001-ORD-04-011,Order BELLA-ITALIA-001-ORD-04-011,04/07/2024 10:07,EST,06/07/2024 00:00,EST,USD,85.09,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025G408Z16ROO9G,T025G60R35JCOADU,BELLA-ITALIA-001-ORD-04-026,P025G50AH6MPBID0,,,BELLA-ITALIA-001-ORD-04-026,Order BELLA-ITALIA-001-ORD-04-026,04/07/2024 10:25,EST,06/07/2024 00:00,EST,USD,77.07,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025EV06N115UIOT,T025EX0PZBUHVV9G,BELLA-ITALIA-001-ORD-04-013,P025EW0WO3DHJSWS,,,BELLA-ITALIA-001-ORD-04-013,Order BELLA-ITALIA-001-ORD-04-013,04/07/2024 10:56,EST,06/07/2024 00:00,EST,USD,22.27,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025FY0IZGC5QOV8,T025G006TWDEW042,BELLA-ITALIA-001-ORD-04-024,P025FZ0C9Z7CLEZI,,,BELLA-ITALIA-001-ORD-04-024,Order BELLA-ITALIA-001-ORD-04-024,04/07/2024 11:31,EST,06/07/2024 00:00,EST,USD,73.04,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025F702V6XEYP24,T025F903TBP9C8KP,BELLA-ITALIA-001-ORD-04-017,P025F80O95C5W4UD,,,BELLA-ITALIA-001-ORD-04-017,Order BELLA-ITALIA-001-ORD-04-017,04/07/2024 12:01,EST,06/07/2024 00:00,EST,USD,94.66,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025FA0ZDDBVLASE,T025FC0MORKTQ3TI,BELLA-ITALIA-001-ORD-04-018,P025FB0YTWO9LABB,,,BELLA-ITALIA-001-ORD-04-018,Order BELLA-ITALIA-001-ORD-04-018,04/07/2024 12:46,EST,06/07/2024 00:00,EST,USD,95.3,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025EY0M5IZGC58W,T025F008XDS7YCFB,BELLA-ITALIA-001-ORD-04-014,P025EZ0LL6STZEK9,,,BELLA-ITALIA-001-ORD-04-014,Order BELLA-ITALIA-001-ORD-04-014,04/07/2024 13:02,EST,06/07/2024 00:00,EST,USD,97.75,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025E70F04LN3BNU,T025E90LOZFMAHPF,BELLA-ITALIA-001-ORD-04-005,P025E80ULW5FXRVA,,,BELLA-ITALIA-001-ORD-04-005,Order BELLA-ITALIA-001-ORD-04-005,04/07/2024 14:36,EST,06/07/2024 00:00,EST,USD,52.18,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025EJ0YM0MB4ZBA,T025EL08DHLKKAC5,BELLA-ITALIA-001-ORD-04-009,P025EK0O8W6CFVBS,,,BELLA-ITALIA-001-ORD-04-009,Order BELLA-ITALIA-001-ORD-04-009,04/07/2024 15:27,EST,06/07/2024 00:00,EST,USD,44.9,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025F40S1BK7HXMV,T025F60E8KYT6ODJ,BELLA-ITALIA-001-ORD-04-016,P025F50EKYYBV7CU,,,BELLA-ITALIA-001-ORD-04-016,Order BELLA-ITALIA-001-ORD-04-016,04/07/2024 15:56,EST,06/07/2024 00:00,EST,USD,54.14,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025FJ0YQBECS411,T025FL0NCQRW0YVT,BELLA-ITALIA-001-ORD-04-020,P025FK0KA64C4HCO,,,BELLA-ITALIA-001-ORD-04-020,Order BELLA-ITALIA-001-ORD-04-020,04/07/2024 16:05,EST,06/07/2024 00:00,EST,USD,40.54,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025E10RZYXCBGVI,T025E30ESGAU90VX,BELLA-ITALIA-001-ORD-04-003,P025E204HW3V2ALI,,,BELLA-ITALIA-001-ORD-04-003,Order BELLA-ITALIA-001-ORD-04-003,04/07/2024 16:48,EST,06/07/2024 00:00,EST,USD,79.44,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025FS0E89OU9NAG,T025FU0U9EC2F5QH,BELLA-ITALIA-001-ORD-04-022,P025FT0VV6MODNF2,,,BELLA-ITALIA-001-ORD-04-022,Order BELLA-ITALIA-001-ORD-04-022,04/07/2024 16:48,EST,06/07/2024 00:00,EST,USD,58.73,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025DY03BE55O15Y,T025E005K91XU1T5,BELLA-ITALIA-001-ORD-04-002,P025DZ02IM8PIE68,,,BELLA-ITALIA-001-ORD-04-002,Order BELLA-ITALIA-001-ORD-04-002,04/07/2024 18:00,EST,06/07/2024 00:00,EST,USD,36.21,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025EG0WUMF7QX2C,T025EI0D4D2FAEKP,BELLA-ITALIA-001-ORD-04-008,P025EH0HS8IEH6P6,,,BELLA-ITALIA-001-ORD-04-008,Order BELLA-ITALIA-001-ORD-04-008,04/07/2024 18:02,EST,06/07/2024 00:00,EST,USD,45.66,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025FV0C78BTX13N,T025FX0LKHIW0FSU,BELLA-ITALIA-001-ORD-04-023,P025FW0OJ4NGRDPK,,,BELLA-ITALIA-001-ORD-04-023,Order BELLA-ITALIA-001-ORD-04-023,04/07/2024 18:32,EST,06/07/2024 00:00,EST,USD,29.06,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025EA0G9CNXD69S,T025EC03U1DOYG9V,BELLA-ITALIA-001-ORD-04-006,P025EB0ZV7X5HRAT,,,BELLA-ITALIA-001-ORD-04-006,Order BELLA-ITALIA-001-ORD-04-006,04/07/2024 19:47,EST,06/07/2024 00:00,EST,USD,37.65,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025ED0THY2RMMI3,T025EF0A54GAV9BY,BELLA-ITALIA-001-ORD-04-007,P025EE0EZVV58N10,,,BELLA-ITALIA-001-ORD-04-007,Order BELLA-ITALIA-001-ORD-04-007,04/07/2024 19:58,EST,06/07/2024 00:00,EST,USD,47.72,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025ES0BAYUFNVBL,T025EU09W9LNFUKF,BELLA-ITALIA-001-ORD-04-012,P025ET0GWNRENXKE,,,BELLA-ITALIA-001-ORD-04-012,Order BELLA-ITALIA-001-ORD-04-012,04/07/2024 21:13,EST,06/07/2024 00:00,EST,USD,70.72,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025FG00VP26FX7I,T025FI0WTWDAGH0K,BELLA-ITALIA-001-ORD-04-019,P025FH0OVCHWZJJ7,,,BELLA-ITALIA-001-ORD-04-019,Order BELLA-ITALIA-001-ORD-04-019,04/07/2024 21:15,EST,06/07/2024 00:00,EST,USD,56.55,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025I40VURDL9HNK,T025I607EYBU1IWC,BELLA-ITALIA-001-ORD-05-023,P025I50SRBZ0QISX,,,BELLA-ITALIA-001-ORD-05-023,Order BELLA-ITALIA-001-ORD-05-023,05/07/2024 08:16,EST,07/07/2024 00:00,EST,USD,24.39,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025HG07G5E9WF1V,T025HI0Q6Z8FW4RB,BELLA-ITALIA-001-ORD-05-015,P025HH0VAINGU2X0,,,BELLA-ITALIA-001-ORD-05-015,Order BELLA-ITALIA-001-ORD-05-015,05/07/2024 08:17,EST,07/07/2024 00:00,EST,USD,93.7,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,refund,refunded,0025AV0SRGHNXYGC,T025AX0GZJ5W1B6O,BELLA-ITALIA-001-ORD-02-022-REF,P025AW0B2Z1QW9DW,,,BELLA-ITALIA-001-ORD-02-022-REF,Order BELLA-ITALIA-001-ORD-02-022-REF,05/07/2024 08:22,EST,07/07/2024 08:22,EST,USD,-26.32,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025HJ0BP5ZOFEYN,T025HL0VSGX537VY,BELLA-ITALIA-001-ORD-05-016,P025HK0M9EV2UQS7,,,BELLA-ITALIA-001-ORD-05-016,Order BELLA-ITALIA-001-ORD-05-016,05/07/2024 08:31,EST,07/07/2024 00:00,EST,USD,90.58,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025HY0X7P9KZ1VI,T025I00F77TO9TDI,BELLA-ITALIA-001-ORD-05-021,P025HZ0GDXLLP9D9,,,BELLA-ITALIA-001-ORD-05-021,Order BELLA-ITALIA-001-ORD-05-021,05/07/2024 08:53,EST,07/07/2024 00:00,EST,USD,98.91,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025G70TWPJNVWNS,T025G908S1QOB2F9,BELLA-ITALIA-001-ORD-05-001,P025G80L93Z2MSHU,,,BELLA-ITALIA-001-ORD-05-001,Order BELLA-ITALIA-001-ORD-05-001,05/07/2024 08:54,EST,07/07/2024 00:00,EST,USD,33.53,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025GG0U800VIDOL,T025GI0PYUVIRKPI,BELLA-ITALIA-001-ORD-05-004,P025GH0HWB2IOXV7,,,BELLA-ITALIA-001-ORD-05-004,Order BELLA-ITALIA-001-ORD-05-004,05/07/2024 09:28,EST,07/07/2024 00:00,EST,USD,37.29,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025HP0M3C0VOU2H,T025HR006G1093TB,BELLA-ITALIA-001-ORD-05-018,P025HQ0FZPGRIGAA,,,BELLA-ITALIA-001-ORD-05-018,Order BELLA-ITALIA-001-ORD-05-018,05/07/2024 09:46,EST,07/07/2024 00:00,EST,USD,79.46,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025GV019ML3V4MR,T025GX0LK5OV6XSS,BELLA-ITALIA-001-ORD-05-009,P025GW08FA5HOC8E,,,BELLA-ITALIA-001-ORD-05-009,Order BELLA-ITALIA-001-ORD-05-009,05/07/2024 09:48,EST,07/07/2024 00:00,EST,USD,84.76,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025H101Q217YEGI,T025H307OK9CFDH5,BELLA-ITALIA-001-ORD-05-011,P025H20CAEG9JB28,,,BELLA-ITALIA-001-ORD-05-011,Order BELLA-ITALIA-001-ORD-05-011,05/07/2024 10:07,EST,07/07/2024 00:00,EST,USD,69.78,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025HS01IBIQ2MJE,T025HU0U4LEU0P30,BELLA-ITALIA-001-ORD-05-019,P025HT0M62W2JSXY,,,BELLA-ITALIA-001-ORD-05-019,Order BELLA-ITALIA-001-ORD-05-019,05/07/2024 10:27,EST,07/07/2024 00:00,EST,USD,93.8,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025IA0LJK3KJBXG,T025IC0CI6MRJGSC,BELLA-ITALIA-001-ORD-05-025,P025IB0C97EAM05V,,,BELLA-ITALIA-001-ORD-05-025,Order BELLA-ITALIA-001-ORD-05-025,05/07/2024 11:05,EST,07/07/2024 00:00,EST,USD,23.84,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025I70PMO0OTSWB,T025I90ZLJAZ1DLV,BELLA-ITALIA-001-ORD-05-024,P025I80UHKZFDDDH,,,BELLA-ITALIA-001-ORD-05-024,Order BELLA-ITALIA-001-ORD-05-024,05/07/2024 11:33,EST,07/07/2024 00:00,EST,USD,30,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,platformPayment,capture,captured,0025IM0RPSAQ0QJY,T025IO0FQMSJ5AI0,BELLA-ITALIA-001-ORD-05-029,P025IN0ZOW700JGL,,,BELLA-ITALIA-001-ORD-05-029,Order BELLA-ITALIA-001-ORD-05-029,05/07/2024 11:55,EST,07/07/2024 00:00,EST,USD,24.23,,,,,,,,,,,,,,
